mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1.253196080525716,0.11817147523348415,0.12698030471801758,0.010958324668516957,entropy,18,1,2,"{'criterion': 'entropy', 'max_depth': 18, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.994331017433187,0.9947378512537549,0.9946512668612952,0.9945733785160792,0.00017498263748129452,40,0.9957489425627803,0.995535286157256,0.9955254410636666,0.9956032232612343,0.00010311746570214094
9.308176358540853,0.3489409648922142,1.124219576517741,0.10556157681569694,gini,18,1,10,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9943295672564485,0.9948016532447058,0.9945867610076297,0.994572660502928,0.00019298603274478008,41,0.9954820560906998,0.9952368266822953,0.9953222730130316,0.9953470519286757,0.00010163615394133639
1.108445644378662,0.09092583444328031,0.1412059466044108,0.01698989375604335,entropy,18,10,2,"{'criterion': 'entropy', 'max_depth': 18, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9942019099590723,0.9950327243268595,0.9944591253942545,0.9945645865600622,0.0003472795910603212,42,0.9950332537517054,0.9949258059014157,0.9947676339261927,0.9949088978597712,0.00010909593432855293
0.9846065839131674,0.022133116387252027,0.08834306399027507,0.009435486799940777,entropy,18,10,20,"{'criterion': 'entropy', 'max_depth': 18, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9942019099590723,0.9950327243268595,0.9944591253942545,0.9945645865600622,0.0003472795910603212,42,0.9950332537517054,0.9949258059014157,0.9947676339261927,0.9949088978597712,0.00010909593432855293
1.0732122262318928,0.0814955706464957,0.116179625193278,0.018644936904583912,entropy,18,10,10,"{'criterion': 'entropy', 'max_depth': 18, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9942019099590723,0.9950327243268595,0.9944591253942545,0.9945645865600622,0.0003472795910603212,42,0.9950332537517054,0.9949258059014157,0.9947676339261927,0.9949088978597712,0.00010909593432855293
8.832818905512491,0.3091053574918895,1.0496242046356201,0.039854069454314946,gini,18,1,2,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9942883935041132,0.9947797924701169,0.9946086474737358,0.9945589444826554,0.00020366807381805353,45,0.9957271787658899,0.9955028879558387,0.9955145484183723,0.9955815383800336,0.00010309326874532441
1.4027019341786702,0.13849492335113064,0.12028932571411133,0.009287193099105334,entropy,12,10,10,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9942019099590723,0.9950119372442019,0.9944591253942545,0.9945576575325096,0.00033795215377864165,46,0.9950332537517054,0.9949050288857149,0.9947676339261927,0.994901972187871,0.00010846037825745283
1.1467022895812988,0.09983336311135246,0.14019115765889487,0.01615426226630099,entropy,12,10,20,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9942019099590723,0.9950119372442019,0.9944591253942545,0.9945576575325096,0.00033795215377864165,46,0.9950332537517054,0.9949050288857149,0.9947676339261927,0.994901972187871,0.00010846037825745283
1.7166194121042888,0.14819947171185693,0.17439659436543783,0.033088783930502526,entropy,12,10,2,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9942019099590723,0.9950119372442019,0.9944591253942545,0.9945576575325096,0.00033795215377864165,46,0.9950332537517054,0.9949050288857149,0.9947676339261927,0.994901972187871,0.00010846037825745283
8.159265438715616,0.5287533852794122,0.297039270401001,0.07740194733453945,gini,18,5,20,"{'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.9941597749168727,0.9948866541673769,0.9945883756604739,0.9945449349149079,0.0002983327951409111,49,0.9952046035805626,0.9949385702260062,0.9948864362722121,0.9950098700262604,0.00013933258810717395
